Date,Day,Month,Year,Hour,TotalTime,Weather,PEA_Type,CauseType,Causedata,AllCus,ComType
14,7,1,2017,11,23,1,1,2,1,0,3
16,2,1,2017,17,23,6,1,9,1,0,3
30,2,1,2017,23,23,3,2,2,1,0,3
28,7,1,2017,16,23,6,1,9,1,0,3
29,1,1,2017,17,23,5,2,9,1,0,3
11,4,1,2017,17,23,4,2,5,2,0,3
4,4,1,2017,18,23,6,1,9,1,0,3
15,1,1,2017,9,23,1,2,5,1,0,3
18,4,1,2017,20,23,5,1,2,5,0,2
28,7,1,2017,9,23,1,1,5,2,0,2
1,1,1,2017,9,23,1,1,2,1,0,3
11,4,1,2017,19,23,4,1,2,1,0,3
14,7,1,2017,14,23,1,2,5,1,0,3
14,7,1,2017,22,23,5,2,1,1,0,3
30,2,1,2017,16,23,6,1,9,1,0,3
9,2,1,2017,9,23,1,1,1,4,0,2
28,7,1,2013,15,22,1,1,1,3,21,1
21,7,1,2013,22,22,1,1,6,3,1172,3
13,6,1,2013,16,22,1,1,8,1,11112,1
17,3,1,2013,10,22,1,1,5,1,3501,1
25,4,1,2013,18,22,3,1,2,1,4227,3
30,2,1,2013,11,22,6,1,2,1,9564,2
13,6,1,2013,3,22,2,1,2,1,6962,3
20,6,1,2018,20,22,1,1,5,2,1408,3
26,5,1,2018,15,22,6,2,9,1,938,3
10,3,1,2014,10,22,1,1,5,1,2377,3
19,5,1,2014,3,22,1,2,2,1,1614,3
3,3,1,2014,16,22,6,2,2,1,6572,3
5,5,1,2014,21,22,6,1,9,1,28099,3
22,1,1,2018,10,22,3,1,1,4,2604,3
5,5,1,2014,16,22,1,2,5,1,9043,3
11,4,1,2014,15,22,6,1,1,1,140102,3
17,3,1,2014,14,22,1,1,5,1,1793,3
26,5,1,2018,6,22,1,1,5,1,1566,2
26,5,1,2018,21,22,2,1,1,1,1837,3
23,2,1,2015,3,22,5,1,9,1,7009,3
18,4,1,2014,10,22,1,2,5,2,11505,3
18,4,1,2018,5,22,5,1,1,1,74,2
5,5,1,2015,18,22,6,1,9,1,11318,3
7,7,1,2015,17,22,5,1,9,1,60,3
6,6,1,2014,12,22,3,1,1,1,47787,3
11,4,1,2014,4,22,1,1,5,2,5073,2
21,7,1,2018,11,22,1,1,2,1,1930,3
20,6,1,2015,13,22,1,1,2,1,3431,3
12,5,1,2015,17,22,3,1,2,1,2921,3
26,5,1,2018,17,22,1,2,1,1,14190,3
29,1,1,2018,16,22,6,2,2,1,2827,3
3,3,1,2018,8,22,3,1,5,1,3772,3
14,7,1,2018,10,22,1,1,2,1,1526,3
17,3,1,2018,9,22,1,2,5,1,726,3
10,3,1,2015,10,22,1,1,2,1,8580,2
16,2,1,2015,6,22,1,1,2,1,6380,3
2,2,1,2015,17,22,5,1,2,3,2671,3
13,6,1,2015,13,22,1,1,3,4,8273,2
20,6,1,2015,5,22,1,1,2,6,2049,3
1,1,1,2015,16,22,1,2,1,1,10802,3
19,5,1,2018,14,22,1,1,2,1,11248,3
20,6,1,2015,14,22,1,2,2,1,3116,3
9,2,1,2015,14,22,1,2,5,1,5673,2
17,3,1,2015,11,22,3,1,1,4,8273,3
26,5,1,2015,19,22,1,1,2,1,1134,3
23,2,1,2019,18,22,1,2,2,1,141,3
10,3,1,2016,13,22,1,1,5,1,18695,3
27,6,1,2019,12,22,1,1,2,1,0,3
1,1,1,2016,18,22,6,2,1,4,0,3
15,1,1,2016,21,22,1,1,2,1,0,3
20,6,1,2016,13,22,1,1,2,1,0,3
11,4,1,2019,16,22,1,2,6,3,0,3
10,3,1,2019,9,22,1,1,5,4,0,2
17,3,1,2019,1,22,1,1,6,1,0,3
16,2,1,2016,17,22,1,2,2,1,0,3
14,7,1,2019,1,22,4,1,9,1,0,3
4,4,1,2016,18,22,1,2,2,1,0,3
8,1,1,2016,3,22,1,1,2,1,0,3
5,5,1,2016,14,22,1,1,1,4,0,2
19,5,1,2017,3,22,1,1,2,1,0,3
1,1,1,2017,8,22,3,1,6,6,0,2
22,1,1,2017,13,22,1,2,3,5,0,3
26,5,1,2017,1,22,4,1,2,1,0,3
1,1,1,2017,9,22,1,1,2,1,0,3
28,7,1,2017,13,22,1,2,1,1,0,3
1,1,1,2017,20,22,6,1,8,3,0,3
23,2,1,2017,16,22,3,1,2,1,0,3
3,3,1,2017,16,22,5,2,1,4,0,3
4,4,1,2017,16,22,4,2,2,5,0,2
28,7,1,2017,8,22,1,2,2,1,0,3
20,6,1,2017,14,22,5,1,9,1,0,3
20,6,1,2017,16,22,2,1,3,5,0,3
21,7,1,2017,15,22,1,1,5,7,0,3
22,1,1,2017,20,22,4,2,2,1,0,3
22,1,1,2017,8,22,1,1,2,1,0,3
4,4,1,2017,10,22,1,2,5,2,0,3
17,3,1,2017,10,22,1,1,11,1,0,3
24,3,1,2017,16,22,1,1,5,1,0,3
27,6,1,2018,14,21,1,1,2,1,1134,3
20,6,1,2013,7,21,2,1,5,1,193,1
11,4,1,2013,8,21,1,1,5,2,100,2
20,6,1,2013,11,21,1,1,5,1,338,1
24,3,1,2013,20,21,1,1,5,1,15564,1
17,3,1,2013,18,21,1,1,2,1,2462,3
7,7,1,2013,8,21,1,1,5,6,17121,3
4,4,1,2018,16,21,5,1,9,1,424,3
21,7,1,2013,10,21,1,1,2,1,198,2
18,4,1,2013,16,21,5,2,1,4,8001,3
25,4,1,2013,16,21,5,2,1,4,8496,3
6,6,1,2013,7,21,1,2,2,1,6167,2
5,5,1,2013,6,21,4,1,5,1,1162,3
11,4,1,2013,20,21,1,1,2,1,120586,3
12,5,1,2013,8,21,4,1,1,4,1070,3
15,1,1,2018,16,21,3,2,7,5,12362,2
17,3,1,2013,11,21,1,1,5,2,13103,1
29,1,1,2018,12,21,1,1,2,3,2171,3
29,1,1,2013,18,21,1,1,5,1,12362,1
14,7,1,2014,15,21,1,2,6,3,13216,3
2,2,1,2014,8,21,1,1,5,1,1710,2
18,4,1,2014,18,21,1,1,2,1,17478,2
15,1,1,2014,20,21,1,2,2,1,7337,3
3,3,1,2014,17,21,3,1,1,4,1258,3
14,7,1,2014,20,21,5,1,9,1,5121,2
21,7,1,2014,10,21,1,2,6,2,6719,3
5,5,1,2014,15,21,4,1,2,1,1519,3
29,1,1,2018,4,21,1,1,5,5,4005,3
7,7,1,2014,11,21,1,1,2,1,8214,3
10,3,1,2014,14,21,1,1,2,1,1,3
13,6,1,2014,16,21,1,2,4,1,1370,2
7,7,1,2018,9,21,2,2,5,1,1043,3
29,1,1,2014,18,21,1,2,5,1,453,3
15,1,1,2014,16,21,5,2,1,1,5967,3
9,2,1,2018,9,21,1,2,2,3,1566,3
23,2,1,2014,14,21,1,1,5,1,10502,2
6,6,1,2014,23,21,4,2,9,1,5357,3
18,4,1,2014,11,21,1,1,6,3,2942,3
25,4,1,2014,11,21,1,2,2,1,5486,3
20,6,1,2018,19,21,4,1,2,1,7947,3
15,1,1,2018,2,21,5,2,1,1,3744,2
13,6,1,2015,7,21,1,2,9,7,2646,3
4,4,1,2018,20,21,5,1,1,1,6413,3
5,5,1,2018,18,21,1,1,5,1,1824,3
7,7,1,2018,13,21,1,1,6,3,7597,2
19,5,1,2015,19,21,5,1,8,3,3556,2
29,1,1,2018,12,21,1,2,4,1,5762,2
13,6,1,2015,9,21,1,1,5,4,4940,3
20,6,1,2015,19,21,2,2,2,1,3100,3
10,3,1,2018,6,21,1,1,2,1,434,3
17,3,1,2018,18,21,1,1,1,1,6014,2
3,3,1,2015,12,21,1,1,5,4,2743,3
17,3,1,2015,18,21,4,1,9,1,12628,3
7,7,1,2015,17,21,5,1,2,1,4059,3
12,5,1,2015,19,21,6,1,8,3,189,1
23,2,1,2018,14,21,1,1,2,1,434,3
23,2,1,2018,19,21,1,1,2,1,4749,3
30,2,1,2015,7,21,1,1,5,1,1134,3
7,7,1,2015,3,21,1,1,2,1,4005,3
7,7,1,2019,14,21,1,1,5,1,3652,2
12,5,1,2019,21,21,1,1,5,7,10169,3
22,1,1,2019,8,21,1,1,6,3,1,3
14,7,1,2019,15,21,1,2,6,3,0,3
4,4,1,2016,17,21,3,1,9,1,0,3
27,6,1,2016,20,21,5,2,2,1,0,3
4,4,1,2016,11,21,1,1,1,1,0,2
17,3,1,2016,10,21,1,2,5,2,0,3
21,7,1,2016,10,21,4,1,2,1,0,2
29,1,1,2016,10,21,2,1,1,1,0,2
13,6,1,2016,5,21,2,1,2,1,0,3
23,2,1,2016,16,21,1,2,2,1,0,3
4,4,1,2019,17,21,5,2,9,1,0,2
11,4,1,2016,17,21,6,1,1,1,0,3
27,6,1,2016,14,21,3,1,1,1,0,2
11,4,1,2019,9,21,1,2,5,1,0,3
11,4,1,2019,16,21,3,1,9,1,0,3
20,6,1,2016,8,21,6,1,9,1,0,3
24,3,1,2016,16,21,6,1,1,1,0,3
11,4,1,2016,11,21,1,1,2,1,0,3
18,4,1,2016,5,21,1,2,2,1,0,3
27,6,1,2016,7,21,1,1,5,1,0,2
31,3,1,2017,10,21,1,2,5,2,0,3
23,2,1,2019,13,21,1,2,1,3,0,3
13,6,1,2017,13,21,1,1,2,1,0,3
15,1,1,2017,8,21,1,1,7,8,0,2
20,6,1,2017,15,21,1,1,6,2,0,3
10,3,1,2017,5,21,1,2,2,1,0,3
8,1,1,2017,4,21,3,1,2,5,0,2
17,3,1,2017,5,21,6,1,1,4,0,3
21,7,1,2017,8,21,1,1,5,6,0,3
25,4,1,2017,4,21,1,1,2,1,0,3
2,2,1,2017,20,21,6,2,9,1,0,3
3,3,1,2017,10,21,1,2,5,2,0,3
10,3,1,2017,17,21,6,1,9,1,0,2
19,5,1,2017,16,21,5,1,5,2,0,3
5,5,1,2017,16,21,4,2,9,1,0,3
28,7,1,2017,8,21,1,1,1,2,0,2
26,5,1,2017,11,21,1,1,1,1,0,3
28,7,1,2017,10,21,1,1,2,1,0,2
13,6,1,2017,6,21,1,1,5,1,0,3
31,3,1,2017,16,21,1,2,5,2,0,3
3,3,1,2018,18,21,1,1,5,1,0,3
6,6,1,2018,17,21,1,1,5,1,0,3
14,7,1,2013,13,20,1,1,1,1,7309,3
23,2,1,2013,7,20,2,1,5,1,15564,3
1,1,1,2013,13,20,1,1,5,2,90,1
8,1,1,2013,2,20,1,1,5,1,423,1
7,7,1,2013,13,20,1,2,4,5,200,1
28,7,1,2013,9,20,6,1,8,3,200,1
31,3,1,2013,16,20,3,1,1,1,6257,1
23,2,1,2013,16,20,1,1,5,1,664,1
6,6,1,2013,10,20,1,1,5,1,101,1
3,3,1,2013,8,20,1,1,5,2,191,1
16,2,1,2013,20,20,1,1,5,7,221,1
4,4,1,2013,16,20,1,1,2,1,140,3
27,6,1,2013,8,20,1,1,1,4,287,3
10,3,1,2013,17,20,1,1,5,2,360,1
13,6,1,2013,1,20,1,1,5,6,200,1
22,1,1,2013,21,20,1,1,5,1,3057,1
24,3,1,2013,17,20,3,1,7,8,4973,1
25,4,1,2013,5,20,1,1,5,2,1611,1
27,6,1,2013,5,20,1,1,5,1,5062,1
23,2,1,2013,6,20,1,1,5,1,1793,1
1,1,1,2013,9,20,1,1,5,1,1356,1
28,7,1,2013,22,20,1,1,5,2,548,1
18,4,1,2013,12,20,1,1,5,1,279,1
4,4,1,2013,9,20,1,1,5,1,6696,1
11,4,1,2013,12,20,1,2,2,1,150,1
16,2,1,2013,6,20,1,2,5,1,9372,1
27,6,1,2013,6,20,1,2,5,1,463,1
7,7,1,2013,18,20,1,1,8,1,4501,1
10,3,1,2013,0,20,1,1,5,1,9464,1
10,3,1,2013,7,20,1,1,5,1,3540,1
20,6,1,2013,15,20,1,1,5,1,4224,1
2,2,1,2013,6,20,1,1,5,1,6727,1
25,4,1,2013,5,20,1,1,5,2,8008,1
13,6,1,2013,17,20,1,1,8,1,7821,1
16,2,1,2013,10,20,1,1,5,1,2300,1
1,1,1,2013,15,20,1,2,2,1,3920,2
16,2,1,2013,20,20,6,1,8,3,1027,1
30,2,1,2018,22,20,1,2,2,1,41,3
8,1,1,2013,13,20,1,2,5,2,260,3
11,4,1,2013,7,20,1,2,5,7,1,2
13,6,1,2013,20,20,1,1,6,3,100,2
1,1,1,2013,11,20,1,2,2,1,8008,2
23,2,1,2013,18,20,6,1,1,1,2611,2
2,2,1,2013,13,20,6,2,2,1,924,3
12,5,1,2013,5,20,6,1,8,3,646,2
4,4,1,2013,6,20,1,1,5,6,5602,1
3,3,1,2013,21,20,2,1,5,4,3168,1
29,1,1,2013,9,20,1,1,5,1,434,1
29,1,1,2013,13,20,1,1,5,1,3689,1
1,1,1,2013,9,20,6,2,8,3,4749,1
2,2,1,2013,17,20,6,2,8,3,2882,1
6,6,1,2013,13,20,1,2,5,1,2467,1
2,2,1,2013,14,20,1,1,5,1,6259,1
7,7,1,2013,16,20,6,1,8,3,2222,1
11,4,1,2013,18,20,6,1,8,3,1380,1
22,1,1,2013,17,20,6,1,8,3,8536,1
16,2,1,2013,7,20,1,2,5,1,5424,1
1,1,1,2013,9,20,1,2,5,1,5121,1
22,1,1,2014,6,20,1,1,2,1,1075,3
21,7,1,2014,8,20,1,1,5,1,4291,3
26,5,1,2014,8,20,1,2,5,6,14628,3
1,1,1,2014,6,20,1,2,6,1,7381,3
2,2,1,2014,15,20,4,2,1,1,8785,3
4,4,1,2014,11,20,6,2,1,1,9628,3
17,3,1,2018,10,20,1,1,4,1,1373,3
5,5,1,2018,12,20,1,1,5,1,7580,3
19,5,1,2014,19,20,1,1,2,1,13605,2
21,7,1,2018,20,20,1,1,8,1,11525,3
25,4,1,2018,21,20,5,2,1,1,2606,3
18,4,1,2014,12,20,1,1,1,1,7009,2
21,7,1,2014,18,20,5,1,9,1,17517,3
5,5,1,2018,20,20,4,1,1,1,1267,2
16,2,1,2014,16,20,6,1,5,6,8148,2
8,1,1,2014,6,20,1,1,5,1,3124,3
11,4,1,2018,8,20,1,2,2,1,3216,3
6,6,1,2014,16,20,6,2,9,1,6413,3
13,6,1,2014,3,20,1,2,2,1,7556,3
24,3,1,2014,23,20,3,2,2,1,7337,3
27,6,1,2014,7,20,1,2,2,3,434,3
25,4,1,2018,14,20,5,2,2,3,8008,3
30,2,1,2018,14,20,1,1,6,1,3503,3
6,6,1,2014,6,20,2,2,5,1,1635,3
11,4,1,2018,8,20,1,1,5,6,7263,3
9,2,1,2014,9,20,1,2,6,2,0,3
29,1,1,2014,13,20,1,1,5,1,1,3
7,7,1,2015,6,20,1,1,5,1,2882,3
15,1,1,2018,3,20,5,2,1,1,7580,2
6,6,1,2015,1,20,1,2,2,1,5073,2
21,7,1,2015,9,20,1,2,5,2,9774,3
18,4,1,2015,9,20,1,1,2,1,3652,3
10,3,1,2018,15,20,1,2,5,1,39,3
13,6,1,2015,17,20,6,2,8,3,10510,1
29,1,1,2018,8,20,1,1,1,1,14190,3
16,2,1,2015,9,20,1,2,5,1,2244,3
10,3,1,2018,14,20,1,1,5,2,2377,3
30,2,1,2015,13,20,6,1,2,5,5177,3
3,3,1,2015,19,20,6,1,8,3,11248,1
4,4,1,2015,9,20,1,1,5,1,10688,1
18,4,1,2015,13,20,1,2,1,3,8870,3
18,4,1,2015,18,20,1,2,2,1,2154,3
21,7,1,2018,15,20,1,2,2,1,4005,3
12,5,1,2019,1,20,4,2,2,1,0,3
15,1,1,2019,21,20,1,2,2,1,0,3
28,7,1,2019,15,20,1,1,5,1,0,3
18,4,1,2019,19,20,6,1,9,1,0,3
7,7,1,2016,12,20,1,2,12,1,0,3
11,4,1,2016,16,20,5,2,7,5,0,2
14,7,1,2016,9,20,1,2,5,1,0,3
18,4,1,2016,18,20,1,1,5,2,0,3
10,3,1,2016,8,20,1,2,2,1,0,3
21,7,1,2016,8,20,4,2,2,1,0,3
11,4,1,2016,6,20,1,1,2,1,0,3
20,6,1,2016,19,20,6,2,2,1,0,3
29,1,1,2016,14,20,4,1,2,1,0,3
30,2,1,2016,6,20,1,2,2,1,0,2
20,6,1,2016,9,20,4,1,9,1,0,2
20,6,1,2016,15,20,1,1,8,4,0,3
26,5,1,2016,2,20,2,1,5,1,0,3
27,6,1,2016,13,20,1,1,1,4,0,3
30,2,1,2016,11,20,1,1,2,1,0,3
31,3,1,2016,12,20,1,1,3,5,0,2
3,3,1,2016,13,20,1,2,5,1,0,3
9,2,1,2017,7,20,2,1,2,1,0,3
12,5,1,2017,20,20,6,1,8,3,0,2
22,1,1,2019,16,20,5,1,1,1,0,2
25,4,1,2019,15,20,3,1,1,1,0,3
3,3,1,2017,15,20,5,2,1,1,0,3
4,4,1,2017,18,20,1,2,2,1,0,3
9,2,1,2017,19,20,1,2,2,1,0,3
10,3,1,2017,12,20,1,1,2,1,0,3
23,2,1,2017,10,20,1,1,5,2,0,2
12,5,1,2017,11,20,1,1,5,1,0,1
18,4,1,2017,10,20,1,2,2,1,0,2
3,3,1,2017,17,20,5,2,1,1,0,3
19,5,1,2017,11,20,1,2,6,6,0,3
24,3,1,2017,18,20,5,1,8,3,0,3
26,5,1,2017,0,20,1,2,5,7,0,3
8,1,1,2017,16,20,1,1,1,3,0,3
18,4,1,2017,12,20,1,2,2,1,0,3
20,6,1,2017,12,20,1,1,6,3,0,3
13,6,1,2017,22,20,6,1,5,2,0,3
29,1,1,2017,17,20,6,2,9,1,0,3
30,2,1,2017,10,20,1,1,2,1,0,3
1,1,1,2018,10,20,1,2,5,1,0,2
10,3,1,2018,20,20,1,1,6,1,0,3
13,6,1,2013,11,19,1,1,5,1,2414,3
15,1,1,2013,9,19,1,2,5,1,6992,3
18,4,1,2013,23,19,6,1,8,3,13183,1
17,3,1,2013,1,19,1,1,2,1,8329,3
7,7,1,2013,10,19,1,1,5,2,1480,3
21,7,1,2013,16,19,6,1,12,1,3744,3
10,3,1,2013,14,19,1,1,5,1,2462,3
26,5,1,2018,13,19,1,1,2,1,417,3
13,6,1,2013,16,19,1,2,2,1,510,2
1,1,1,2013,17,19,1,1,7,9,12507,3
7,7,1,2018,0,19,3,1,7,3,1842,2
4,4,1,2018,21,19,6,1,2,1,4919,2
10,3,1,2018,7,19,1,1,5,6,6413,3
7,7,1,2014,13,19,1,1,4,1,3246,3
12,5,1,2013,19,19,1,2,2,1,8008,3
21,7,1,2018,9,19,1,2,2,1,2222,3
10,3,1,2014,14,19,1,1,6,2,1837,3
14,7,1,2014,8,19,3,2,2,1,1328,3
16,2,1,2014,10,19,1,1,1,4,11525,3
17,3,1,2014,3,19,1,1,6,1,6341,3
22,1,1,2014,9,19,5,2,5,2,5357,3
14,7,1,2018,6,19,2,1,5,6,14969,3
16,2,1,2014,18,19,5,1,9,1,1699,3
29,1,1,2018,6,19,1,1,2,1,2748,3
29,1,1,2018,18,19,6,1,9,1,3812,3
2,2,1,2018,5,19,1,2,5,1,2604,3
26,5,1,2018,18,19,4,1,2,1,12362,3
19,5,1,2014,6,19,2,2,5,6,107,3
19,5,1,2014,5,19,1,1,5,1,8294,3
6,6,1,2018,9,19,1,1,2,1,4059,3
22,1,1,2018,9,19,1,1,5,2,9564,3
2,2,1,2018,18,19,5,1,1,4,13605,3
22,1,1,2015,14,19,6,1,9,1,17478,3
18,4,1,2014,19,19,6,1,8,3,1491,3
30,2,1,2015,11,19,1,1,1,1,150,2
26,5,1,2014,3,19,6,2,9,1,4,3
4,4,1,2014,16,19,1,1,5,1,2827,3
5,5,1,2014,14,19,6,1,1,1,1480,3
17,3,1,2014,9,19,1,1,5,6,7337,3
31,3,1,2014,17,19,3,2,1,4,9539,3
20,6,1,2018,19,19,5,2,7,2,0,2
30,2,1,2014,9,19,1,1,5,1,5593,3
8,1,1,2015,0,19,5,1,2,4,7963,3
16,2,1,2018,2,19,5,2,1,1,14628,2
20,6,1,2018,13,19,1,2,2,3,2743,2
12,5,1,2015,11,19,1,1,6,2,12362,3
9,2,1,2018,8,19,1,1,2,1,8536,3
22,1,1,2015,16,19,6,1,9,1,3955,3
8,1,1,2015,11,19,1,2,5,1,2678,3
28,7,1,2015,22,19,3,1,2,1,3690,3
29,1,1,2015,3,19,6,1,9,1,5775,3
4,4,1,2015,6,19,1,2,2,1,6004,3
4,4,1,2015,14,19,1,2,2,1,14895,3
29,1,1,2015,15,19,1,1,2,1,868,3
18,4,1,2018,11,19,1,2,5,2,5854,3
3,3,1,2015,14,19,4,1,9,1,1526,3
18,4,1,2015,15,19,1,1,1,4,2916,3
24,3,1,2018,16,19,4,2,2,1,4,3
25,4,1,2018,14,19,6,2,1,3,9043,3
10,3,1,2015,10,19,1,1,5,6,1968,3
11,4,1,2015,14,19,1,2,5,1,5357,2
17,3,1,2015,10,19,1,1,5,1,2244,3
18,4,1,2015,18,19,1,2,2,1,3126,3
26,5,1,2018,5,19,1,1,5,1,2154,3
11,4,1,2015,11,19,1,1,5,2,6040,3
12,5,1,2015,6,19,1,2,5,1,3227,3
25,4,1,2019,18,19,1,2,2,1,2524,2
19,5,1,2016,7,19,1,2,5,6,7484,3
21,7,1,2016,8,19,1,1,5,1,3955,3
13,6,1,2016,12,19,1,1,2,1,7442,3
29,1,1,2016,14,19,1,2,2,1,0,2
9,2,1,2016,12,19,1,1,2,3,0,3
4,4,1,2019,7,19,1,1,5,1,0,3
8,1,1,2019,7,19,1,2,5,2,0,2
17,3,1,2019,13,19,1,1,5,1,0,3
30,2,1,2016,13,19,5,1,9,1,0,3
11,4,1,2016,14,19,5,1,9,1,0,3
3,3,1,2019,14,19,3,1,9,1,0,2
25,4,1,2016,17,19,1,1,5,2,0,2
16,2,1,2016,5,19,1,1,5,1,0,3
14,7,1,2019,18,19,1,1,2,1,0,3
22,1,1,2019,5,19,1,2,5,1,0,3
22,1,1,2019,20,19,1,1,2,1,0,3
27,6,1,2016,3,19,1,1,5,2,0,3
8,1,1,2016,10,19,1,1,5,2,0,3
14,7,1,2019,1,19,5,1,9,1,0,3
30,2,1,2016,10,19,1,1,2,4,0,2
5,5,1,2016,15,19,1,1,2,1,0,3
5,5,1,2016,12,19,1,1,5,2,0,2
24,3,1,2016,20,19,3,1,1,1,0,2
26,5,1,2019,9,19,1,1,2,1,0,3
16,2,1,2017,22,19,6,1,9,1,0,3
30,2,1,2017,14,19,1,2,3,5,0,3
10,3,1,2017,16,19,6,1,2,1,0,3
28,7,1,2017,14,19,6,1,9,1,0,3
16,2,1,2017,15,19,1,1,5,2,0,3
26,5,1,2017,16,19,1,1,2,1,0,3
10,3,1,2017,21,19,6,2,1,1,0,3
18,4,1,2017,6,19,1,1,2,1,0,3
28,7,1,2017,19,19,6,1,1,4,0,3
13,6,1,2017,21,19,1,1,2,1,0,2
17,3,1,2017,19,19,4,1,1,1,0,2
22,1,1,2017,20,19,4,2,2,1,0,3
28,7,1,2017,14,19,3,2,1,4,0,3
1,1,1,2017,15,19,1,2,5,2,0,3
13,6,1,2017,8,19,1,1,2,1,0,3
8,1,1,2017,9,19,1,2,5,1,0,3
13,6,1,2017,15,19,6,1,1,1,0,3
21,7,1,2017,17,19,6,1,1,1,0,3
28,7,1,2017,8,19,1,1,1,3,0,3
7,7,1,2017,11,19,1,1,6,2,0,3
17,3,1,2017,10,19,1,2,5,2,0,3
17,3,1,2017,15,19,1,2,2,1,0,3
24,3,1,2017,11,19,3,1,6,3,0,3
19,5,1,2017,9,19,3,1,2,1,0,3
29,1,1,2018,8,19,3,1,9,1,0,3
1,1,1,2018,11,19,1,2,1,4,0,3
8,1,1,2018,10,19,1,2,1,1,0,2
10,3,1,2018,20,19,1,1,6,1,0,3
7,7,1,2018,12,18,1,1,12,1,87,3
28,7,1,2013,11,18,1,2,5,1,6654,1
5,5,1,2013,21,18,1,1,5,7,703,3
10,3,1,2013,18,18,1,2,5,6,3126,3
30,2,1,2013,18,18,3,2,1,3,2458,2
16,2,1,2013,13,18,1,2,12,1,127,3
24,3,1,2013,18,18,3,2,2,1,10610,3
3,3,1,2014,13,18,3,1,5,1,2678,3
10,3,1,2018,9,18,1,1,2,1,20720,2
10,3,1,2018,16,18,6,1,9,1,1869,3
22,1,1,2014,10,18,3,1,1,1,2,3
24,3,1,2014,23,18,1,1,5,7,7935,3
25,4,1,2014,10,18,1,1,5,1,5003,3
28,7,1,2014,16,18,3,2,1,4,0,3
1,1,1,2014,17,18,3,2,2,1,702,3
13,6,1,2018,0,18,3,2,9,1,7567,3
12,5,1,2014,16,18,6,1,9,1,3387,3
1,1,1,2014,3,18,5,2,6,1,5410,3
21,7,1,2018,18,18,5,2,1,1,3692,2
10,3,1,2014,6,18,1,1,5,6,4940,3
6,6,1,2018,15,18,2,2,5,6,5354,3
11,4,1,2018,8,18,1,2,5,1,3812,3
29,1,1,2014,19,18,5,1,1,1,194,3
8,1,1,2014,19,18,1,1,2,1,829,3
16,2,1,2018,15,18,2,2,2,1,1,2
19,5,1,2018,5,18,1,1,5,1,6657,3
23,2,1,2018,5,18,2,1,2,1,1797,3
23,2,1,2014,18,18,5,2,1,4,7151,3
29,1,1,2018,10,18,1,2,5,1,1165,3
29,1,1,2015,23,18,1,1,2,1,1,2
5,5,1,2015,15,18,5,2,2,1,8167,2
9,2,1,2015,1,18,1,1,2,1,150,3
28,7,1,2014,19,18,5,2,1,1,7642,2
10,3,1,2014,2,18,1,1,5,1,2124,3
13,6,1,2014,6,18,2,2,5,6,8008,3
18,4,1,2014,19,18,1,2,5,1,9975,3
23,2,1,2014,14,18,1,2,1,1,1526,3
4,4,1,2014,15,18,1,2,5,2,2743,3
17,3,1,2018,15,18,1,2,1,1,6162,3
21,7,1,2018,22,18,1,1,6,1,14551,3
28,7,1,2015,15,18,6,1,9,1,11835,3
25,4,1,2015,14,18,1,1,2,1,12080,3
3,3,1,2018,9,18,3,1,1,3,1582,3
9,2,1,2015,14,18,6,1,9,1,1930,3
12,5,1,2015,18,18,3,2,9,1,6004,3
10,3,1,2018,11,18,1,1,2,1,10882,3
18,4,1,2015,10,18,1,2,6,3,8976,3
30,2,1,2018,18,18,1,2,2,1,1938,3
2,2,1,2018,9,18,1,1,2,1,1511,3
6,6,1,2015,21,18,1,2,2,1,2284,3
9,2,1,2015,18,18,5,2,1,1,4059,3
19,5,1,2015,7,18,1,1,2,1,8838,3
24,3,1,2015,11,18,1,2,5,1,2914,3
31,3,1,2015,10,18,1,1,2,1,3116,3
18,4,1,2015,2,18,4,1,1,1,10882,3
9,2,1,2015,3,18,6,1,9,1,5458,3
15,1,1,2015,14,18,1,2,2,1,825,3
21,7,1,2018,6,18,1,1,5,6,4059,3
4,4,1,2019,15,18,1,1,2,1,8838,3
18,4,1,2015,20,18,6,1,9,1,14358,2
19,5,1,2015,16,18,3,1,2,1,3812,3
3,3,1,2016,7,18,1,1,2,1,4005,3
22,1,1,2019,13,18,1,2,5,6,8870,3
15,1,1,2016,22,18,5,1,7,8,3979,3
19,5,1,2016,7,18,1,2,2,1,7484,3
25,4,1,2016,10,18,1,1,2,1,5854,3
6,6,1,2019,9,18,1,1,5,6,3756,3
19,5,1,2019,11,18,1,1,2,1,0,2
20,6,1,2019,15,18,5,2,1,4,0,3
15,1,1,2016,13,18,1,1,1,1,0,2
5,5,1,2016,13,18,1,1,2,1,0,3
11,4,1,2016,17,18,5,1,1,3,0,3
12,5,1,2016,16,18,1,1,5,2,0,3
2,2,1,2019,23,18,6,1,9,1,0,3
30,2,1,2016,16,18,1,2,5,2,0,3
1,1,1,2016,21,18,4,2,1,1,0,2
17,3,1,2019,6,18,1,1,2,1,0,3
18,4,1,2019,19,18,6,2,9,1,0,3
2,2,1,2019,15,18,1,1,2,1,0,3
5,5,1,2019,20,18,5,2,9,1,0,3
6,6,1,2019,22,18,1,1,2,1,0,2
10,3,1,2019,16,18,5,1,9,1,0,3
20,6,1,2016,6,18,5,1,1,1,0,3
2,2,1,2016,1,18,1,1,5,2,0,3
4,4,1,2016,11,18,1,1,1,1,0,3
